/mnt/cxh10/database/lizr/MMER/IEMOCAP/raw/
Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_F000.wav	31129
Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_F001.wav	22119
Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_F002.wav	50084
Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_F005.wav	64479
Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_F012.wav	44000
Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_F014.wav	81120
Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_M011.wav	115839
Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_M013.wav	96479
Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F000.wav	149299
Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F001.wav	46880
Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F002.wav	91576
Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F003.wav	90440
Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F004.wav	92319
Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F005.wav	40960
Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F006.wav	67440
Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F008.wav	62189
Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F010.wav	68000
Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F012.wav	48488
Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F013.wav	98007
Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F014.wav	118400
Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F015.wav	57406
Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F016.wav	35039
Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F017.wav	106479
Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F018.wav	48800
Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F019.wav	48950
Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F020.wav	72479
Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M001.wav	92733
Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M005.wav	79199
Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M009.wav	58760
Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M010.wav	67511
Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M011.wav	51519
Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M012.wav	74881
Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M013.wav	75680
Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M014.wav	73840
Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M015.wav	20000
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F000.wav	45760
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F001.wav	55039
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F002.wav	41119
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F004.wav	60319
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F005.wav	41306
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F006.wav	101440
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F008.wav	42720
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F009.wav	27199
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F010.wav	51279
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F012.wav	36559
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F013.wav	82079
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F015.wav	73199
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F016.wav	32839
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F017.wav	47720
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F018.wav	46760
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F019.wav	22719
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F021.wav	87360
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F022.wav	36039
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F023.wav	13479
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F024.wav	70440
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F025.wav	62880
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F026.wav	96159
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M000.wav	35519
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M001.wav	32959
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M003.wav	63640
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M006.wav	33440
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M007.wav	44039
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M008.wav	21119
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M009.wav	78560
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M011.wav	62880
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M013.wav	44760
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M014.wav	57399
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M015.wav	34880
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M016.wav	28880
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M019.wav	76640
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M020.wav	73920
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M021.wav	42880
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M022.wav	26560
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M023.wav	59039
Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M024.wav	35519
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F000.wav	70312
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F001.wav	70482
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F005.wav	38553
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F006.wav	56904
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F009.wav	22139
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F013.wav	67789
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F014.wav	23840
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F028.wav	32159
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F029.wav	50559
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F030.wav	50959
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F031.wav	70400
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F032.wav	46399
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F033.wav	93520
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M000.wav	62651
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M001.wav	26720
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M002.wav	52159
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M003.wav	28800
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M004.wav	74279
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M005.wav	53440
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M006.wav	48575
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M007.wav	19039
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M008.wav	17919
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M009.wav	42791
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M010.wav	28000
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M011.wav	60800
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M012.wav	37542
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M013.wav	54443
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M014.wav	122663
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M015.wav	110399
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M016.wav	47760
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M017.wav	44960
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M018.wav	97039
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M019.wav	20960
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M020.wav	30720
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M021.wav	155680
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M022.wav	36808
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M023.wav	73559
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M024.wav	35039
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M025.wav	51200
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M026.wav	38400
Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M027.wav	42600
